Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF, LCOM2, MAXCC, R-R, NSUB, NSUP, NCO, FOUT, DIT, CCOM, COH, S-R, Superclass, MINC, EXT, INTR, MPC, HVOL, HIER, HLTH, SIX, TCC, NQU, F-IN, MOD, LMC
"AbsoluteNameLocationStrategy",1,0.00,3.00,7,0.10,2394.70,1,0,3,1,6,138.46,19,16,13.00,1.00,3,0.00,0,0,0,4,1,2,0.00,0.00,java.lang.Object,112.18,0,1,0,289.76,0,62,0.00,3,1,3,1,0
"AbstractCombinerTest",4,0.11,1.00,19,0.24,5211.28,7,3,10,5,11,83.20,26,34,17.00,0.00,1,0.00,3,0,2,8,1,4,0.42,3.00,java.lang.Object,121.00,1,0,1,734.95,2,165,0.00,4,2,3,2,1
"AbstractConfiguration",111,0.12,1.42,467,5.77,189493.89,118,7,30,111,59,78.76,790,936,17.00,1436.00,7,0.03,38,1,35,23,2,92,0.02,19.00,org.apache.commons.configuration2.event.BaseEventSource,121.94,0,1,0,17298.27,3,3784,0.00,158,76,37,2,57
"AbstractConfiguration$EventListener<ConfigurationErrorEvent>",1,0.00,1.00,3,0.03,326.67,1,0,30,1,1,133.17,0,8,3.00,1.00,1,0.00,0,0,1,1,1,0,0.00,0.00,java.lang.Object,133.17,0,0,0,84.00,1,21,0.00,1,0,0,2,0
"AbstractEventListenerTestImpl",6,0.20,1.33,23,0.27,5297.19,8,2,5,6,5,91.52,37,43,5.00,0.00,2,0.00,2,0,5,3,1,6,0.67,2.00,java.lang.Object,125.73,0,1,0,795.85,3,183,0.00,8,1,2,2,0
"AbstractHierarchicalConfiguration",37,0.46,1.51,180,2.47,90461.32,39,2,24,37,20,72.93,398,345,22.00,165.00,6,0.12,14,2,11,16,3,42,0.05,4.67,org.apache.commons.configuration2.AbstractConfiguration,118.34,0,1,0,7408.23,10,1541,0.09,56,26,4,2,14
"AbstractHierarchicalConfiguration$DefinedKeysVisitor",6,0.20,1.33,26,0.30,7101.56,8,2,24,6,2,92.62,35,46,9.00,0.00,2,0.50,0,1,5,2,2,7,0.67,0.00,org.apache.commons.configuration2.tree.ConfigurationNodeVisitorAdapter,122.74,0,0,0,889.72,2,201,0.00,8,1,0,1,1
"AbstractHierarchicalConfiguration$DefinedVisitor",3,0.50,1.00,8,0.09,1838.62,4,1,24,3,2,84.83,24,21,24.00,1.00,1,0.50,0,1,1,2,2,4,0.67,0.00,org.apache.commons.configuration2.tree.ConfigurationNodeVisitorAdapter,132.93,0,0,0,270.91,0,68,0.33,3,2,0,2,1
"AbstractImmutableNodeHandler",14,0.00,1.21,38,0.56,13269.77,14,0,4,14,8,163.21,34,89,15.00,14.00,3,0.00,2,0,0,4,1,5,0.00,2.00,java.lang.Object,131.10,0,1,0,1690.67,0,393,0.00,17,14,4,1,2
"AbstractImmutableNodeHandlerTest",26,0.00,1.19,136,2.33,71252.57,26,0,12,26,6,126.35,92,261,23.00,26.00,4,0.00,2,0,25,4,1,27,0.00,2.00,java.lang.Object,116.85,0,0,0,6983.82,6,1394,0.00,31,1,2,2,1
"AbstractImmutableNodeHandlerTest$DummyNodeMatcher",1,0.00,1.00,3,0.04,612.77,1,0,12,1,2,151.64,3,7,5.00,1.00,1,0.00,0,0,0,2,1,1,0.00,0.00,java.lang.Object,131.02,0,1,0,125.85,0,32,0.00,1,1,0,2,0
"AbstractImmutableNodeHandlerTest$NodeMatcher<ImmutableNode>",1,0.00,1.00,4,0.06,1291.90,1,0,12,1,2,123.81,0,10,7.00,1.00,1,0.00,0,0,0,2,1,0,0.00,0.00,java.lang.Object,123.81,0,0,0,169.64,0,37,0.00,1,1,0,2,0
"AbstractListDelimiterHandler",8,0.00,2.00,36,0.57,27986.70,8,0,5,8,6,80.70,96,73,15.00,8.00,7,0.00,3,0,1,2,1,10,0.00,3.00,java.lang.Object,118.27,0,1,0,1705.40,0,352,0.00,16,7,4,2,5
"AbstractMultiFileConfigurationBuilderTest",5,0.25,1.20,18,0.19,3417.19,8,3,5,5,7,83.86,36,42,14.00,11.00,2,0.00,2,0,3,5,1,5,0.13,2.00,java.lang.Object,127.65,0,0,0,577.18,0,143,0.00,6,2,2,1,2
"AbstractTestConfigurationEvents",10,0.42,1.00,64,0.69,10524.91,15,5,3,10,9,104.11,47,105,10.00,0.00,1,0.00,9,0,9,3,1,10,0.58,9.00,java.lang.Object,116.90,0,0,0,2067.04,0,468,0.00,10,1,6,2,1
"AbstractTestPListEvents",2,1.00,1.00,13,0.14,1962.68,4,2,3,2,4,71.17,15,27,4.00,0.00,1,0.25,2,1,2,2,2,3,1.00,1.00,org.apache.commons.configuration2.event.AbstractTestConfigurationEvents,116.89,0,0,0,426.40,0,100,0.00,2,0,2,2,0
"AbstractXPathTest",6,0.07,1.83,49,0.55,20506.73,14,8,9,6,7,60.05,49,71,11.00,18.00,3,0.00,4,0,3,3,1,6,0.19,4.00,java.lang.Object,108.73,0,0,0,1637.76,0,336,0.00,11,3,4,2,2
"AbstractYAMLBasedConfiguration",9,0.00,2.00,60,0.82,33295.87,9,0,9,9,7,61.93,78,101,14.00,9.00,3,0.57,2,4,5,5,5,11,0.00,0.40,org.apache.commons.configuration2.BaseHierarchicalConfiguration,111.71,0,0,0,2467.46,3,511,0.00,18,4,2,1,5
"AlwaysReloadingDetector",2,0.00,1.00,4,0.02,146.96,2,0,0,2,2,112.62,12,12,1.00,2.00,1,0.00,0,0,1,1,1,3,0.00,0.00,java.lang.Object,144.85,0,1,0,60.87,0,21,0.00,2,1,1,1,0
"AppletConfiguration",3,0.50,1.33,15,0.17,7475.66,4,1,3,3,2,94.76,16,24,7.00,1.00,2,0.75,0,3,1,1,4,2,0.67,0.00,org.apache.commons.configuration2.web.BaseWebConfiguration,117.87,0,0,0,522.18,1,114,0.03,4,2,1,1,0
"AutoSaveListener",7,0.00,1.57,26,0.24,4305.94,11,4,7,8,7,78.54,69,57,11.00,21.00,3,0.50,0,1,5,6,2,8,0.25,0.00,org.apache.commons.configuration2.io.FileHandlerListenerAdapter,127.42,1,1,1,733.18,0,176,0.00,11,2,2,0,2
"BaseConfiguration",10,0.11,1.50,44,0.58,21573.32,11,1,7,11,31,70.49,88,95,9.00,0.00,3,0.29,4,2,4,3,3,17,0.90,1.33,org.apache.commons.configuration2.AbstractConfiguration,120.40,1,1,1,1744.45,1,374,0.11,15,6,28,1,2
"BaseConfigurationBuilderProvider",16,0.09,1.56,76,0.97,28209.49,21,5,11,16,14,80.02,187,159,15.00,84.00,3,0.00,3,0,4,9,1,18,0.11,3.00,java.lang.Object,119.83,0,1,0,2918.02,0,625,0.00,25,12,5,1,14
"BaseConfigurationXMLReader",6,0.80,1.00,17,0.10,949.15,7,1,0,6,3,91.89,44,33,3.00,10.00,1,0.50,0,1,4,2,2,7,0.33,0.00,org.apache.commons.configuration2.ConfigurationXMLReader,136.58,0,0,0,296.67,4,86,0.13,6,2,1,1,2
"BaseConfigurationXMLReader$SAXConverter",2,0.00,1.50,7,0.06,1005.81,2,0,0,2,1,80.98,16,17,3.00,2.00,2,0.50,0,1,2,1,2,3,0.00,0.00,org.apache.commons.configuration2.HierarchicalConfigurationConverter,129.09,0,0,0,192.17,3,49,0.00,3,0,0,0,0
"BaseEventSource",17,0.06,1.53,65,0.86,23091.89,20,3,4,18,11,75.28,167,142,12.00,13.00,4,0.00,40,0,9,8,1,16,0.27,40.00,java.lang.Object,124.25,1,1,1,2569.18,1,568,0.00,26,8,3,1,4
"BaseHierarchicalConfiguration",33,0.97,1.42,173,2.21,71897.54,34,1,24,33,56,69.44,264,338,18.00,91.00,5,0.19,12,3,6,21,4,35,0.06,3.00,org.apache.commons.configuration2.AbstractHierarchicalConfiguration,117.54,0,1,0,6621.43,14,1392,0.06,47,27,37,1,18
"BaseHierarchicalConfiguration$BaseHierarchicalConfiguration",2,0.00,1.00,5,0.04,599.36,2,0,24,2,1,181.19,1,13,3.00,2.00,1,0.00,0,0,0,1,1,1,0.00,0.00,java.lang.Object,136.42,0,0,0,107.88,0,30,0.00,2,2,0,2,0
"BaseHierarchicalConfiguration$BuilderVisitor",5,0.00,2.60,36,0.49,39262.07,5,0,24,5,4,67.33,58,72,26.00,5.00,8,0.50,0,1,5,4,2,8,0.00,0.00,org.apache.commons.configuration2.tree.ConfigurationNodeVisitorAdapter,107.75,0,0,0,1483.02,0,296,0.00,13,0,0,3,4
"BaseHierarchicalConfiguration$EventListener<ConfigurationEvent>",1,0.00,1.00,3,0.02,175.66,1,0,24,1,1,135.30,0,8,1.00,1.00,1,0.00,0,0,1,1,1,0,0.00,0.00,java.lang.Object,135.30,0,0,0,50.19,1,14,0.00,1,0,0,2,0
"BaseHierarchicalConfiguration$InterpolatedVisitor",13,0.25,1.38,51,0.74,21202.96,15,2,24,13,3,91.97,77,116,15.00,35.00,3,0.50,0,1,6,3,2,12,0.27,0.00,org.apache.commons.configuration2.tree.ConfigurationNodeVisitorAdapter,123.24,0,0,0,2219.80,1,483,0.00,18,7,0,1,8
"BaseNonStringProperties",23,0.00,1.00,66,0.70,10601.48,25,2,3,24,4,166.11,5,137,12.00,0.00,1,0.00,2,0,23,2,1,1,0.50,2.00,java.lang.Object,132.72,1,0,1,2107.23,2,509,0.00,23,0,2,2,0
"BasePathLocationStrategy",1,0.00,3.00,7,0.10,1944.30,1,0,3,1,6,152.19,21,18,13.00,1.00,3,0.00,0,0,0,4,1,2,0.00,0.00,java.lang.Object,112.89,0,1,0,286.83,0,62,0.00,3,1,3,1,0
"BaseWebConfiguration",5,0.00,1.20,14,0.17,4156.48,5,0,2,5,5,85.86,54,33,13.00,5.00,2,0.25,5,2,2,1,3,6,0.00,1.67,org.apache.commons.configuration2.AbstractConfiguration,131.05,0,0,0,517.35,3,123,0.02,6,3,4,1,0
"BasicBuilderParameters",29,0.03,1.76,138,1.83,61124.69,41,12,13,29,34,69.23,268,300,18.00,468.00,4,0.00,10,0,7,11,1,38,0.11,10.00,java.lang.Object,119.15,0,1,0,5504.84,1,1159,0.00,51,22,23,1,11
"BasicBuilderProperties",11,0.00,1.00,12,1.64,28398.13,11,0,10,11,19,97.87,120,14,0.00,11.00,1,0.00,0,0,0,8,1,132,0.00,0.00,,142.49,0,0,0,4934.80,0,918,0.00,11,11,11,1,0
"BasicConfigurationBuilder",36,0.08,1.56,157,1.87,46976.60,42,6,20,36,42,74.94,372,295,15.00,446.00,4,0.00,11,0,21,22,1,40,0.09,11.00,java.lang.Object,122.25,0,1,0,5614.25,1,1246,0.00,56,15,21,1,25
"BasicConfigurationBuilder$BeanDeclaration",6,0.00,1.00,13,0.10,1175.49,6,0,20,6,1,184.96,3,33,5.00,6.00,1,0.00,0,0,0,1,1,3,0.00,0.00,java.lang.Object,140.19,0,0,0,300.44,1,81,0.00,6,6,0,2,0
"BeanCreationContext",5,0.00,1.00,6,0.23,3371.02,5,0,0,5,9,106.76,33,8,0.00,5.00,1,0.00,0,0,1,1,1,30,0.00,0.00,,145.54,0,0,0,681.67,0,162,0.00,5,4,8,1,0
"BeanCreationTestBean",6,0.20,1.00,16,0.09,956.29,9,3,0,6,6,187.05,5,30,0.00,18.00,1,0.00,1,0,3,0,1,1,0.17,1.00,java.lang.Object,137.54,0,0,0,255.57,0,77,0.00,6,3,6,1,0
"BeanCreationTestBeanWithListChild",6,0.13,1.00,17,0.12,1591.84,9,3,2,7,3,184.81,6,31,0.00,18.00,1,0.00,0,0,3,1,1,1,0.22,0.00,java.lang.Object,134.81,1,0,1,372.71,0,101,0.00,6,3,2,1,0
"BeanCreationTestCtorBean",4,0.00,1.00,9,0.05,445.35,4,0,0,4,2,190.68,5,19,0.00,4.00,1,0.50,0,1,4,1,2,1,0.00,0.00,org.apache.commons.configuration2.beanutils.BeanCreationTestBean,141.52,0,0,0,150.27,4,48,0.00,4,0,1,1,0
"BeanDeclaration",6,0.00,1.00,7,0.32,4279.34,6,0,2,6,19,95.87,53,9,0.00,6.00,1,0.00,0,0,0,1,1,42,0.00,0.00,,145.80,0,0,0,952.74,0,230,0.00,6,6,19,1,0
"BeanDeclarationTestImpl",12,0.08,1.00,31,0.25,3258.06,18,6,2,12,4,184.14,8,64,0.00,78.00,1,0.00,0,0,6,2,1,1,0.10,0.00,java.lang.Object,136.23,0,1,0,743.66,0,197,0.00,12,6,2,0,0
"BeanFactory",2,0.00,1.00,3,0.05,577.00,2,0,0,2,6,100.70,22,5,0.00,2.00,1,0.00,0,0,0,1,1,6,0.00,0.00,,144.83,0,0,0,146.00,0,38,0.00,2,2,5,1,0
"BeanHelper",23,0.12,2.26,140,1.95,93406.14,27,4,19,25,25,72.15,266,288,23.00,186.00,9,0.00,0,0,8,5,1,28,0.13,0.00,java.lang.Object,112.80,2,0,2,5835.35,1,1176,0.00,52,15,20,2,11
"BeanHelper$BeanCreationContextImpl",6,0.00,1.00,20,0.17,3002.17,10,4,19,6,3,169.89,12,40,4.00,18.00,1,0.00,0,0,2,3,1,1,0.25,0.00,java.lang.Object,130.01,0,1,0,513.49,0,130,0.00,6,4,0,3,0
"BuilderConfigurationWrapperFactory",6,0.80,1.50,23,0.32,12631.56,7,1,6,6,8,107.43,87,55,13.00,10.00,3,0.00,0,0,2,4,1,7,0.33,0.00,java.lang.Object,122.72,0,0,0,974.93,1,213,0.00,9,4,4,1,3
"BuilderConfigurationWrapperFactory$BuilderConfigurationWrapperInvocationHandler",4,0.17,1.25,15,0.22,5051.60,6,2,6,4,3,89.23,49,36,8.00,0.00,2,0.00,0,0,1,3,1,5,0.62,0.00,java.lang.Object,124.88,0,1,0,665.63,0,149,0.00,5,3,0,2,2
"BuilderConfigurationWrapperFactory$EventSourceSupport",0,0.00,0.00,1,0.01,15.51,0,0,6,0,0,171.00,34,6,0.00,0.00,0,0.00,0,0,0,0,1,1,0.00,0.00,java.lang.Object,171.00,0,0,0,15.51,0,6,0.00,0,0,0,1,0
"BuilderEventListenerImpl",4,0.17,1.25,18,0.21,5071.27,6,2,8,5,8,76.20,30,36,7.00,4.00,2,0.00,0,0,2,3,1,6,0.38,0.00,java.lang.Object,121.91,1,1,1,636.21,3,146,0.00,5,2,5,1,1
"BuilderParameters",1,1.00,1.00,3,0.03,273.15,2,1,1,1,37,142.92,17,5,0.00,1.00,1,0.00,0,0,0,0,1,3,0.00,0.00,,133.79,0,0,0,80.57,0,23,0.00,1,1,37,1,0
"CatalogResolver",12,0.04,1.50,58,0.70,24999.72,19,7,17,13,10,69.00,109,107,17.00,6.00,5,0.00,1,0,8,6,1,13,0.18,1.00,java.lang.Object,119.00,1,1,1,2101.18,0,448,0.00,18,4,4,1,3
"CatalogResolver$Catalog",3,0.00,5.33,62,0.93,50588.60,5,2,17,4,3,37.65,26,120,71.00,1.00,8,0.50,0,1,2,3,2,9,0.50,0.00,org.apache.xml.resolver.Catalog,87.42,1,0,1,2797.36,3,479,0.00,16,1,0,2,1
"CatalogResolver$CatalogManager",8,0.07,1.50,32,0.31,8609.35,12,4,17,9,2,110.66,38,63,5.00,36.00,4,0.50,0,1,3,2,2,7,0.19,0.00,org.apache.xml.resolver.CatalogManager,124.32,1,0,1,938.02,1,216,0.00,12,5,0,2,1
"ClasspathLocationStrategy",1,0.00,1.00,3,0.05,954.47,1,0,2,1,6,147.64,18,9,49.00,1.00,1,0.00,0,0,0,4,1,2,0.00,0.00,java.lang.Object,129.51,0,1,0,161.80,0,38,0.00,1,1,3,1,0
"CombinedBeanDeclaration",7,0.00,2.71,60,0.54,21529.41,8,1,7,7,4,59.63,70,90,10.00,0.00,3,0.00,0,0,1,2,1,8,1.00,0.00,java.lang.Object,108.10,0,1,0,1621.05,0,342,0.00,19,6,2,1,0
"CombinedBuilderParameters",0,0.00,0.00,1,0.01,108.00,0,0,3,0,6,171.00,0,5,0.00,0.00,0,0.50,0,1,0,3,2,0,0.00,0.00,,171.00,0,0,0,36.00,0,12,0.00,0,0,3,1,0
"CombinedBuilderParametersImpl",24,0.03,1.38,94,1.00,24299.25,32,8,13,24,17,75.03,210,193,13.00,324.00,4,0.50,0,1,2,9,2,24,0.09,0.00,org.apache.commons.configuration2.builder.BasicBuilderParameters,124.90,0,1,0,3002.75,3,685,0.08,33,22,8,1,7
"CombinedBuilderProperties",8,0.00,1.00,9,1.33,27138.70,8,0,5,8,7,107.42,100,14,0.00,8.00,1,0.00,0,0,0,6,1,70,0.00,0.00,,141.06,0,0,0,4000.03,0,765,0.00,8,8,1,1,0
"CombinedConfiguration",35,0.03,1.97,244,2.29,64465.39,44,9,25,38,40,77.56,428,470,15.00,379.00,5,0.57,2,4,17,19,5,41,0.09,0.40,org.apache.commons.configuration2.BaseHierarchicalConfiguration,113.38,3,1,3,6868.62,11,1454,0.09,69,18,21,1,18
"CombinedConfiguration$ConfigData",10,0.00,1.30,51,0.58,16196.91,15,5,25,10,5,73.92,74,98,13.00,58.00,3,0.00,0,0,2,5,1,11,0.20,0.00,java.lang.Object,119.03,0,0,0,1737.09,0,383,0.00,13,8,0,1,5
"CombinedConfigurationBuilder",42,0.00,1.88,289,4.31,163133.81,92,50,40,47,50,100.94,631,588,100.00,846.00,5,0.33,1,1,23,36,2,48,0.02,0.50,org.apache.commons.configuration2.builder.BasicConfigurationBuilder,111.06,5,0,5,12935.29,7,2422,0.03,79,19,16,1,27
"CombinedConfigurationBuilder$ConfigurationSourceData",13,0.07,1.85,86,1.14,44096.00,20,7,40,13,9,65.81,99,153,17.00,55.00,4,0.00,0,0,4,9,1,15,0.21,0.00,java.lang.Object,112.17,0,0,0,3418.77,2,705,0.00,24,9,0,1,5
"CombinedConfigurationBuilder$ConfigurationSourceData$EventListener<ConfigurationBuilderEvent>",1,0.00,1.00,3,0.02,139.81,1,0,40,1,1,136.08,0,8,1.00,1.00,1,0.00,0,0,1,1,1,0,0.00,0.00,java.lang.Object,136.08,0,0,0,46.60,1,13,0.00,1,0,0,2,0
"CombinedConfigurationBuilder$EventListener<ConfigurationBuilderEvent>",1,0.00,1.00,5,0.03,439.66,1,0,40,1,2,123.88,0,12,2.00,0.00,1,0.00,0,0,1,2,1,0,0.00,0.00,java.lang.Object,123.88,0,0,0,97.70,1,23,0.00,1,0,0,2,0
"CombinedConfigurationBuilderProvider",4,0.07,1.25,21,0.30,6841.50,9,5,7,4,9,75.72,45,54,25.00,6.00,2,0.50,0,1,3,9,2,8,0.25,0.00,org.apache.commons.configuration2.builder.combined.BaseConfigurationBuilderProvider,118.39,0,0,0,901.92,1,196,0.00,5,1,0,1,1
"CombinedLocationStrategy",3,0.50,2.33,19,0.17,5042.18,4,1,4,3,6,111.41,47,39,6.00,1.00,3,0.00,0,0,1,3,1,4,0.67,0.00,java.lang.Object,115.16,0,1,0,523.90,0,117,0.00,7,2,3,1,1
"CombinedReloadingController",5,0.00,1.60,25,0.22,7909.84,8,3,3,6,6,105.06,73,47,6.00,6.00,4,0.50,0,1,2,2,2,6,0.33,0.00,org.apache.commons.configuration2.reloading.ReloadingController,119.37,1,0,1,671.30,0,152,0.17,8,3,4,1,2
"CombinedReloadingController$MultiReloadingControllerDetector",3,0.00,2.00,19,0.11,2036.27,4,1,3,3,3,71.71,23,30,4.00,0.00,3,0.00,0,0,2,3,1,4,1.00,0.00,java.lang.Object,118.34,0,1,0,324.43,0,79,0.00,6,1,0,2,0
"CompositeConfiguration",27,0.04,2.41,203,1.95,66699.75,30,3,10,28,11,62.09,223,364,16.00,0.00,5,0.67,0,2,15,6,3,36,0.37,0.00,org.apache.commons.configuration2.AbstractConfiguration,111.05,1,1,1,5837.57,10,1231,0.08,65,12,5,1,6
"Configuration",8,0.00,1.00,9,0.90,17878.28,8,0,5,8,94,104.92,96,12,0.00,8.00,1,0.67,0,2,6,4,3,72,0.00,0.00,,142.49,0,0,0,2691.61,0,541,0.00,8,2,90,1,0
"ConfigurationAssert",10,0.22,1.60,51,0.60,17610.85,14,4,12,11,54,71.41,78,80,10.00,26.00,3,0.00,0,0,3,2,1,13,0.05,0.00,java.lang.Object,118.68,1,0,1,1798.99,2,405,0.00,16,7,52,1,4
"ConfigurationAttributePointer",14,0.38,1.07,35,0.33,5367.19,16,2,7,14,5,92.72,99,86,9.00,38.00,2,0.50,0,1,2,3,2,17,0.14,0.00,org.apache.commons.jxpath.ri.model.NodePointer,135.56,0,0,0,988.46,2,255,0.00,15,12,2,0,3
"ConfigurationBuilder",1,0.00,1.00,2,0.03,338.28,1,0,3,1,27,91.52,8,4,0.00,1.00,1,0.50,0,1,0,3,2,2,0.00,0.00,,139.62,0,0,0,87.92,0,25,0.00,1,1,24,1,0
"ConfigurationBuilderEvent",2,3.00,1.00,8,0.12,3307.85,5,3,2,3,19,168.74,45,20,7.00,2.00,1,0.50,1,2,1,3,3,3,0.00,0.33,org.apache.commons.configuration2.event.Event,122.97,1,0,1,369.97,1,92,0.00,2,1,16,1,0
"ConfigurationBuilderProvider",1,0.00,1.00,2,0.02,289.00,1,0,3,1,11,91.68,10,6,0.00,1.00,1,0.00,0,0,0,4,1,2,0.00,0.00,,140.16,0,0,0,66.00,0,18,0.00,1,1,7,1,0
"ConfigurationBuilderResultCreatedEvent",2,0.00,1.50,10,0.10,2437.73,4,2,2,3,10,159.58,42,25,0.00,0.00,2,0.75,0,3,1,4,4,3,0.50,0.00,org.apache.commons.configuration2.builder.ConfigurationBuilderEvent,120.28,1,0,1,305.42,0,71,0.00,3,1,6,1,0
"ConfigurationComparator",1,0.00,1.00,2,0.01,86.26,1,0,0,1,5,96.19,8,4,0.00,1.00,1,0.00,0,0,0,1,1,2,0.00,0.00,,144.30,0,0,0,38.54,0,13,0.00,1,1,4,1,0
"ConfigurationConverter",6,1.00,1.67,35,0.39,17241.72,7,1,6,6,10,65.04,52,65,17.00,10.00,5,0.00,0,0,1,6,1,9,0.17,0.00,java.lang.Object,114.81,0,0,0,1167.80,0,234,0.00,10,5,4,2,2
"ConfigurationDeclaration",10,0.89,1.20,30,0.38,10182.00,11,1,3,10,14,79.56,86,76,17.00,30.00,2,0.50,0,1,1,3,2,11,0.20,0.00,org.apache.commons.configuration2.beanutils.XMLBeanDeclaration,129.24,0,0,0,1130.76,3,266,0.11,12,9,12,1,0
"ConfigurationDecoder",1,0.00,1.00,2,0.01,68.50,1,0,0,1,7,95.09,9,4,0.00,1.00,1,0.00,0,0,0,0,1,2,0.00,0.00,,145.09,0,0,0,29.00,0,11,0.00,1,1,7,1,0
"ConfigurationDynaBean",11,0.30,2.82,79,1.17,49247.62,13,2,10,12,6,108.13,45,154,25.00,31.00,7,0.67,0,2,5,4,3,7,0.23,0.00,org.apache.commons.configuration2.ConfigurationMap,109.66,1,1,1,3502.22,1,687,0.00,31,6,3,1,1
"ConfigurationDynaClass",5,0.12,4.00,52,0.68,35484.53,7,2,9,6,2,118.30,16,98,24.00,0.00,12,0.00,0,0,1,2,1,2,0.60,0.00,java.lang.Object,101.82,1,1,1,2052.69,0,394,0.00,20,4,1,1,1
"ConfigurationErrorEvent",5,0.06,1.00,23,0.23,5366.38,13,8,0,6,19,148.46,95,41,0.00,8.00,1,0.67,0,2,1,2,3,6,0.17,0.00,org.apache.commons.configuration2.event.Event,122.18,1,0,1,692.41,0,156,0.00,5,4,17,1,0
"ConfigurationEvent",4,0.03,1.00,25,0.35,10158.20,17,13,0,5,40,131.26,134,47,0.00,10.00,1,0.67,0,2,1,2,3,5,0.06,0.00,org.apache.commons.configuration2.event.Event,114.27,1,0,1,1056.28,0,217,0.00,4,3,38,1,0
"ConfigurationException",4,1.00,1.00,10,0.06,510.14,5,1,0,4,109,90.42,33,20,0.00,4.00,1,0.50,0,1,4,0,2,5,0.00,0.00,java.lang.Exception,139.34,0,0,0,172.94,0,54,0.00,4,0,109,1,0
"ConfigurationInterpolator",25,0.00,1.60,111,1.10,32429.21,35,10,11,26,26,80.24,285,198,18.00,294.00,7,0.00,0,0,7,4,1,30,0.10,0.00,java.lang.Object,121.97,1,0,1,3296.09,0,754,0.00,40,18,23,1,9
"ConfigurationInterpolator$StringLookup",1,0.00,1.00,4,0.04,1229.85,1,0,11,1,0,123.98,0,9,3.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,123.98,0,0,0,131.77,1,30,0.00,1,1,0,2,0
"ConfigurationLogger",16,0.93,1.12,38,0.31,4824.27,17,1,3,16,18,89.10,128,77,8.00,40.00,2,0.00,0,0,10,0,1,19,0.12,0.00,java.lang.Object,137.20,0,0,0,931.24,1,256,0.00,18,6,18,1,3
"ConfigurationLookup",3,0.50,1.33,10,0.07,1015.32,4,1,1,3,7,89.11,34,22,3.00,1.00,2,0.00,0,0,1,2,1,4,0.67,0.00,java.lang.Object,131.27,0,1,0,207.99,0,56,0.00,4,2,5,1,1
"ConfigurationMap",5,0.25,1.00,15,0.16,2899.93,6,1,5,5,6,92.19,59,78,7.00,0.00,1,0.33,1,1,1,1,2,6,0.80,0.50,java.util.AbstractMap,131.21,0,0,0,470.12,0,118,0.00,5,4,5,1,0
"ConfigurationMap$ConfigurationSet",3,1.00,1.33,15,0.13,2711.65,4,1,5,3,1,128.23,11,24,7.00,4.00,2,0.50,0,1,1,1,2,4,0.33,0.00,java.util.AbstractSet,121.34,0,0,0,384.59,0,92,0.00,4,2,0,1,0
"ConfigurationMap$ConfigurationSet$ConfigurationSetIterator",4,0.00,1.00,10,0.09,1387.05,5,1,5,4,0,185.92,4,23,4.00,0.00,1,0.00,0,0,2,0,1,1,1.00,0.00,java.lang.Object,135.92,0,1,0,279.69,0,77,0.00,4,2,0,2,0
"ConfigurationMap$ConfigurationSet$Entry",4,0.33,1.00,12,0.10,1551.79,5,1,5,4,0,182.59,4,25,6.00,0.00,1,0.00,0,0,1,0,1,1,0.75,0.00,java.lang.Object,132.59,0,1,0,305.48,0,81,0.00,4,3,0,2,1
"ConfigurationNodeIteratorAttribute",5,0.08,1.80,28,0.43,17092.49,8,3,7,5,4,66.07,41,60,10.00,5.00,4,0.50,0,1,2,3,2,6,0.40,0.00,org.apache.commons.configuration2.tree.xpath.ConfigurationNodeIteratorBase,114.85,0,0,0,1287.60,2,263,0.21,9,3,2,0,2
"ConfigurationNodeIteratorBase",14,0.08,1.14,40,0.40,8046.30,20,6,5,14,3,86.29,105,79,21.00,94.00,2,0.00,2,0,2,2,1,15,0.10,2.00,java.lang.Object,132.00,0,1,0,1211.77,0,304,0.00,16,12,1,1,9
"ConfigurationNodeIteratorChildren",7,0.67,2.86,59,0.75,29454.90,8,1,10,7,3,57.27,63,106,14.00,10.00,5,0.50,0,1,1,2,2,8,0.43,0.00,org.apache.commons.configuration2.tree.xpath.ConfigurationNodeIteratorBase,107.27,0,0,0,2256.95,5,455,0.19,20,6,2,0,5
"ConfigurationNodePointer",18,0.20,1.22,57,0.57,12521.82,21,3,8,18,11,85.72,130,121,12.00,62.00,4,0.50,0,1,3,3,2,22,0.15,0.00,org.apache.commons.jxpath.ri.model.NodePointer,129.66,0,0,0,1709.23,1,412,0.00,22,15,10,0,2
"ConfigurationNodePointerFactory",4,1.00,1.50,16,0.25,7466.85,5,1,5,4,5,114.56,61,38,13.00,6.00,2,0.00,0,0,0,2,1,7,0.25,0.00,java.lang.Object,122.44,0,1,0,749.41,0,162,0.00,6,4,3,1,0
"ConfigurationNodePointerFactory$NodeWrapper",3,0.25,1.00,10,0.06,786.28,5,2,5,3,1,84.12,24,18,0.00,0.00,1,0.00,0,0,1,1,1,4,0.67,0.00,java.lang.Object,132.22,0,0,0,188.48,0,54,0.00,3,2,0,1,0
